baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Geneid
46.3653183466484	6.05333868398788	0.586750211467948	10.3167217764497	0.000000000000000000000000592103624826905	0.00000000000000000000682754689787904	C1GALT1
314.026338903032	-2.56618869424575	0.300106050699829	-8.55093953707882	0.0000000000000000122090571531084	0.0000000000000703913190162468	JUND
511.435096683733	-1.66911773986527	0.201626888519304	-8.27824975191971	0.000000000000000124998852481339	0.000000000000480453922654108	calua
250.102001101309	-1.79310091881623	0.228156134019186	-7.85909581841636	0.00000000000000386916184015391	0.0000000000111538262947037	vwc2l
3213.29090137494	-4.40363686197306	0.586323778711506	-7.51058889620749	0.0000000000000588619681385771	0.000000000115934552817993	fos
543.169345270215	-3.33886221506597	0.44474432744457	-7.507374482437	0.0000000000000603249776175492	0.000000000115934552817993	Rgs2
236.800909805562	-3.03427212738587	0.407734250553383	-7.44178867305778	0.0000000000000993310380483148	0.00000000016362659996216	Zg16
118.750412917157	-3.73028850394092	0.520140961464494	-7.17168763913158	0.000000000000740788127036273	0.00000000106775348660691	nr4a1
90.7515356229869	-2.64855381029527	0.37767387987886	-7.01280642215661	0.0000000000023358453714494	0.00000000299273699757590	MAG
9.39627121903026	7.10034058294505	1.02149390158846	6.95093780971555	0.0000000000036286582116439	0.00000000418420578384659	Spaca6
873.608082551846	-3.86413568043736	0.557150278423908	-6.93553576131812	0.00000000000404684505269086	0.00000000424219730023439	RNF183
181.916003885193	3.21334993870464	0.468160645360815	6.86377629249054	0.00000000000670636259864185	0.00000000644425559374493	hunk-a
105.550426376385	2.79955538351101	0.408738104716609	6.84926448306558	0.00000000000742306472756233	0.00000000658425841334779	B3galt2
191.853463280199	2.33790936769462	0.342798595111452	6.820066946116	0.00000000000909980948823103	0.00000000749499308634228	Nos1
2027.62019440879	2.53194674742308	0.377892377977707	6.70017945578264	0.0000000000208163741957262	0.0000000160022407233946	Chia
821.076471978364	-2.45660010641285	0.367634714118307	-6.68217666088601	0.0000000000235418979747881	0.0000000169663515967051	Hsd3b7
253.045982646859	-2.20326336228645	0.337334659753288	-6.53138744740259	0.0000000000651631830032352	0.0000000441998037182533	Fkbp7
1590.53655651225	-2.53974780083129	0.39042885025075	-6.5050208231286	0.0000000000776826187295578	0.0000000497643486983628	Klf4
721.903987511699	-2.76324713473982	0.453473167137674	-6.09351850338015	0.00000000110455561064638	0.000000670348986650705	CTGF
11.7743735769091	3.60214860839747	0.592323811177644	6.08138410177327	0.00000000119149476811064	0.000000686956308554189	B3GNT6
307.541065576217	-1.23742703793731	0.204119829666867	-6.06225784117523	0.00000000134223807629207	0.000000723612102055551	Serpine2
5328.5493362483	-2.52022831824533	0.416035271603724	-6.05772753000102	0.0000000013805798495553	0.000000723612102055551	TGM5
628.23465853198	-2.18859372262069	0.3623469517799	-6.04005004559858	0.00000000154066434975139	0.000000772408722477535	Cd93
509.040266572669	-1.29353793772892	0.217210928272389	-5.95521573438877	0.00000000259728984163975	0.00000124788954849783	crabp2
60.2620218515695	-3.37998352047196	0.568588830317679	-5.94451269572691	0.0000000027728048008882	0.00000127892848636167	AVPI1
92.2575465593319	1.6812830019085	0.28428008872416	5.91417784289444	0.00000000333537356569867	0.00000147923817638736	IL17REL
138.856330434043	1.25061620576917	0.211707756106428	5.90727627919532	0.00000000347810184094979	0.00000148540712325897	Pgap1
69.6253107743043	-2.24382563426053	0.381525447387553	-5.881195211551	0.00000000407314430249861	0.00000167740810543255	Khk
47.1781031030953	-2.51105249409897	0.439239645656471	-5.71681659187673	0.0000000108538154958573	0.0000043157016028528	aamdc
387.991308673568	-3.08370481275093	0.542264586129594	-5.68671621128872	0.0000000129505396190596	0.00000497775574491254	Hspa8
89.0254222222639	-1.86294494264959	0.330052671653899	-5.6443867983687	0.0000000165771009544355	0.00000579244094259383	CRABP1
48.2394597757733	1.98530429267804	0.351197614453827	5.65295494892677	0.0000000157712654682179	0.00000579244094259383	PIK3C2G
2388.13830796092	-3.17660664427643	0.562267376189675	-5.64963712780811	0.0000000160786881134239	0.00000579244094259383	Casq1
858.369677108197	-2.01670491271979	0.359091985010078	-5.61612343606942	0.0000000195289175427926	0.00000654765553072709	PTGS2
